season,week,game_id,team,opp,is_home,off_plays,off_epa,off_pass_plays,off_pass_epa,off_rush_plays,off_rush_epa,off_success,off_plays_gt,off_epa_gt
2017,3,2017_03_DEN_BUF,DEN,BUF,0,66,-5.524,43,-6.8113,23,1.2874,24,59,-4.6541
2017,3,2017_03_HOU_NE,HOU,NE,0,67,5.9368,35,6.6951,32,-0.7583,29,67,5.9368
2017,3,2017_03_HOU_NE,NE,HOU,1,61,5.3403,41,11.5749,20,-6.2346,26,61,5.3403
2017,3,2017_03_KC_LAC,KC,LAC,0,51,4.7258,26,-2.9775,25,7.7032,25,49,-1.6304
2017,3,2017_03_KC_LAC,LAC,KC,1,68,-11.4314,42,-10.3036,26,-1.1278,27,60,-9.1552
2017,3,2017_03_LA_SF,LA,SF,0,59,20.2696,28,22.5019,31,-2.2323,30,55,21.3524
2017,3,2017_03_LA_SF,SF,LA,1,75,2.3331,42,1.7134,33,0.6197,30,71,1.1368
2017,3,2017_03_MIA_NYJ,MIA,NYJ,0,63,-19.9349,48,-12.5829,15,-7.352,21,30,-16.778
2017,3,2017_03_MIA_NYJ,NYJ,MIA,1,58,-1.5604,25,10.5865,33,-12.1469,24,37,7.2954
2017,3,2017_03_NO_CAR,CAR,NO,1,59,-11.1071,37,-18.3836,22,7.2765,27,45,-6.564
2017,3,2017_03_NO_CAR,NO,CAR,0,57,16.0092,30,12.8568,27,3.1523,26,44,17.5208
2017,3,2017_03_NYG_PHI,NYG,PHI,0,64,1.1963,47,8.63,17,-7.4337,32,64,1.1963
2017,3,2017_03_NYG_PHI,PHI,NYG,1,72,-1.167,34,-8.8337,38,7.6666,34,70,0.7339
2017,3,2017_03_OAK_WAS,LV,WAS,0,47,-24.2793,35,-22.8689,12,-1.4104,12,20,-13.9876
2017,3,2017_03_OAK_WAS,WAS,LV,1,65,7.8281,31,20.0177,34,-12.1896,27,45,17.9015
2017,3,2017_03_PIT_CHI,CHI,PIT,1,62,-8.1249,24,-7.3489,38,-0.776,24,62,-8.1249
2017,3,2017_03_PIT_CHI,PIT,CHI,0,59,-1.3105,42,-3.8325,17,2.522,30,59,-1.3105
2017,3,2017_03_SEA_TEN,SEA,TEN,0,73,6.1175,51,10.3155,22,-4.198,33,50,-1.7602
2017,3,2017_03_SEA_TEN,TEN,SEA,1,65,1.6872,31,2.259,34,-0.5718,27,58,7.0165
2017,3,2017_03_TB_MIN,MIN,TB,1,67,18.0241,33,20.7756,34,-2.7515,30,38,12.9187
2017,3,2017_03_TB_MIN,TB,MIN,0,51,-2.4762,42,-0.3702,9,-2.106,26,30,-10.658
2017,4,2017_04_BUF_ATL,ATL,BUF,1,72,-9.1792,43,-11.0181,29,1.8389,30,72,-9.1792
2017,4,2017_04_BUF_ATL,BUF,ATL,0,57,2.4139,23,4.2875,34,-1.8736,25,57,2.4139
2017,4,2017_04_CAR_NE,CAR,NE,0,60,17.8716,31,20.4449,29,-2.5733,30,60,17.8716
2017,4,2017_04_CAR_NE,NE,CAR,1,67,12.6043,48,9.7585,19,2.8457,39,66,9.1913
2017,4,2017_04_CHI_GB,CHI,GB,0,64,-7.4105,34,-5.4505,30,-1.9601,24,38,-8.9967
2017,4,2017_04_CHI_GB,GB,CHI,1,52,11.1581,29,10.2576,23,0.9005,23,35,6.4742
2017,4,2017_04_CIN_CLE,CIN,CLE,0,63,8.259,33,12.6694,30,-4.4104,29,33,10.1509
2017,4,2017_04_CIN_CLE,CLE,CIN,1,61,-18.2959,44,-13.6453,17,-4.6506,17,29,-10.2425
2017,4,2017_04_DET_MIN,DET,MIN,0,66,-6.1848,38,-2.3203,28,-3.8644,25,65,-5.7411
2017,4,2017_04_DET_MIN,MIN,DET,1,54,-19.6613,32,-8.5278,22,-11.1335,20,54,-19.6613
2017,4,2017_04_IND_SEA,IND,SEA,0,58,-15.6167,33,-15.7669,25,0.1502,19,49,-13.2892
2017,4,2017_04_IND_SEA,SEA,IND,1,63,18.467,30,11.4396,33,7.0274,30,44,5.8799
2017,4,2017_04_JAX_NYJ,JAX,NYJ,0,74,-11.5459,36,-11.946,38,0.4001,31,74,-11.5459
2017,4,2017_04_JAX_NYJ,NYJ,JAX,1,68,-7.5307,36,-1.2595,32,-6.2712,27,68,-7.5307
2017,4,2017_04_LA_DAL,DAL,LA,1,65,10.6483,38,3.793,27,6.8553,24,65,10.6483
2017,4,2017_04_LA_DAL,LA,DAL,0,67,10.3137,37,6.8767,30,3.4369,34,67,10.3137
2017,4,2017_04_NO_MIA,MIA,NO,1,47,-12.9189,32,-9.6507,15,-3.2682,19,36,-9.4053
2017,4,2017_04_NO_MIA,NO,MIA,0,69,9.1799,41,15.1948,28,-6.0149,30,54,6.0002
2017,4,2017_04_NYG_TB,NYG,TB,0,77,2.7945,49,8.179,28,-5.3845,33,77,2.7945
2017,4,2017_04_NYG_TB,TB,NYG,1,61,5.3632,40,5.9296,21,-0.5664,27,61,5.3632
2017,4,2017_04_OAK_DEN,DEN,LV,1,59,-2.5903,30,0.9185,29,-3.5088,22,59,-2.5903
2017,4,2017_04_OAK_DEN,LV,DEN,0,53,-13.4029,38,-1.9272,15,-11.4757,16,53,-13.4029
2017,4,2017_04_PHI_LAC,LAC,PHI,1,53,10.4342,40,11.0794,13,-0.6453,22,53,10.4342
2017,4,2017_04_PHI_LAC,PHI,LAC,0,72,16.71,32,11.8159,40,4.8941,33,72,16.71
2017,4,2017_04_PIT_BAL,BAL,PIT,1,67,-18.7422,51,-11.611,16,-7.1311,30,53,-18.367
2017,4,2017_04_PIT_BAL,PIT,BAL,0,73,5.8588,32,3.8649,41,1.9939,32,66,1.5492
2017,4,2017_04_SF_ARI,ARI,SF,1,78,-7.6934,57,-2.3785,21,-5.3149,33,78,-7.6934
2017,4,2017_04_SF_ARI,SF,ARI,0,79,-9.9753,52,-7.1853,27,-2.79,28,79,-9.9753
2017,4,2017_04_TEN_HOU,HOU,TEN,1,78,17.4824,36,17.9855,42,-0.5031,37,47,21.4647
2017,4,2017_04_TEN_HOU,TEN,HOU,0,40,-22.3268,22,-23.5196,18,1.1929,16,22,2.2518
2017,4,2017_04_WAS_KC,KC,WAS,1,72,12.2965,40,7.744,32,4.5525,36,71,13.2435
2017,4,2017_04_WAS_KC,WAS,KC,0,49,3.4241,24,2.6076,25,0.8164,25,49,3.4241
2017,5,2017_05_ARI_PHI,ARI,PHI,0,60,-6.83,46,-4.1569,14,-2.6732,21,33,-2.2036
2017,5,2017_05_ARI_PHI,PHI,ARI,1,62,11.2325,31,17.5909,31,-6.3585,23,44,13.7364
2017,5,2017_05_BAL_OAK,BAL,LV,0,62,12.378,26,8.8784,36,3.4997,28,53,11.7114
2017,5,2017_05_BAL_OAK,LV,BAL,1,54,-9.1672,29,-10.7252,25,1.558,23,50,-4.8846
2017,5,2017_05_BUF_CIN,BUF,CIN,0,67,-9.5479,43,-6.2413,24,-3.3066,20,67,-9.5479
2017,5,2017_05_BUF_CIN,CIN,BUF,1,60,-2.8662,37,0.7488,23,-3.615,23,60,-2.8662
2017,5,2017_05_CAR_DET,CAR,DET,0,61,6.9863,36,17.2864,25,-10.3001,22,49,10.6338
2017,5,2017_05_CAR_DET,DET,CAR,1,56,-10.3155,41,-6.2225,15,-4.093,27,43,-8.1604
2017,5,2017_05_GB_DAL,DAL,GB,1,72,10.1377,37,5.2146,35,4.9231,33,72,10.1377
2017,5,2017_05_GB_DAL,GB,DAL,0,59,19.7632,34,10.4726,25,9.2906,35,59,19.7632
2017,5,2017_05_JAX_PIT,JAX,PIT,0,53,4.8821,16,-2.1216,37,7.0037,17,42,0.2825
2017,5,2017_05_JAX_PIT,PIT,JAX,1,76,-22.3498,56,-19.4938,20,-2.856,30,61,-18.2871
2017,5,2017_05_KC_HOU,HOU,KC,1,58,11.6066,34,12.3818,24,-0.7752,27,44,1.3816
2017,5,2017_05_KC_HOU,KC,HOU,0,74,20.1781,39,26.8623,35,-6.6842,34,67,20.2881
2017,5,2017_05_LAC_NYG,LAC,NYG,0,71,4.4145,44,4.3507,27,0.0638,29,71,4.4145
2017,5,2017_05_LAC_NYG,NYG,LAC,1,67,-5.7128,42,-9.5363,25,3.8235,31,67,-5.7128
2017,5,2017_05_MIN_CHI,CHI,MIN,1,57,-6.2455,27,-7.6908,30,1.4453,19,57,-6.2455
2017,5,2017_05_MIN_CHI,MIN,CHI,0,67,-1.8932,36,-3.4908,31,1.5976,24,67,-1.8932
2017,5,2017_05_NE_TB,NE,TB,0,66,1.8493,43,2.6532,23,-0.8039,33,65,2.6188
2017,5,2017_05_NE_TB,TB,NE,1,67,-0.8751,47,0.2341,20,-1.1093,32,67,-0.8751
2017,5,2017_05_NYJ_CLE,CLE,NYJ,1,70,-4.6864,37,0.6445,33,-5.3308,33,65,-11.0967
2017,5,2017_05_NYJ_CLE,NYJ,CLE,0,48,-5.6897,33,-0.4956,15,-5.194,20,44,-4.2468
2017,5,2017_05_SEA_LA,LA,SEA,1,70,-15.2248,48,-9.0382,22,-6.1866,24,70,-15.2248
2017,5,2017_05_SEA_LA,SEA,LA,0,64,-16.0113,40,-9.2415,24,-6.7697,23,64,-16.0113
2017,5,2017_05_SF_IND,IND,SF,1,71,1.3251,38,0.6709,33,0.6541,32,71,1.3251
2017,5,2017_05_SF_IND,SF,IND,0,70,6.4355,48,14.9662,22,-8.5307,29,68,1.9579
2017,5,2017_05_TEN_MIA,MIA,TEN,1,58,-21.8838,28,-12.8562,30,-9.0276,16,55,-20.9669
2017,5,2017_05_TEN_MIA,TEN,MIA,0,58,-23.3694,38,-15.8026,20,-7.5668,19,56,-23.4476
2017,6,2017_06_CHI_BAL,BAL,CHI,1,71,-29.2825,45,-29.1538,26,-0.1287,25,71,-29.2825
2017,6,2017_06_CHI_BAL,CHI,BAL,0,74,-9.4322,21,-1.3144,53,-8.1178,32,71,-7.8295
2017,6,2017_06_CLE_HOU,CLE,HOU,0,63,-20.9385,41,-25.0375,22,4.099,24,37,-17.4772
2017,6,2017_06_CLE_HOU,HOU,CLE,1,62,-6.8047,30,-1.0917,32,-5.713,23,26,7.4783
2017,6,2017_06_DET_NO,DET,NO,0,76,-30.5943,57,-25.0515,19,-5.5428,23,42,-20.6048
2017,6,2017_06_DET_NO,NO,DET,1,67,-10.2692,30,-12.3761,37,2.1069,25,38,6.1876
2017,6,2017_06_GB_MIN,GB,MIN,0,65,-24.3135,41,-15.0998,24,-9.2137,21,41,-19.2068
2017,6,2017_06_GB_MIN,MIN,GB,1,69,-14.5737,38,-1.3966,31,-13.1771,24,63,-9.2392
2017,6,2017_06_IND_TEN,IND,TEN,0,57,-5.6441,38,-4.7127,19,-0.9314,23,54,-5.2989
2017,6,2017_06_IND_TEN,TEN,IND,1,66,7.4495,33,3.9586,33,3.4909,32,61,1.0557
2017,6,2017_06_LAC_OAK,LAC,LV,0,63,1.8358,37,2.9339,26,-1.0981,25,63,1.8358
2017,6,2017_06_LAC_OAK,LV,LAC,1,53,-6.4374,31,-7.7879,22,1.3504,24,53,-6.4374
2017,6,2017_06_LA_JAX,JAX,LA,1,66,-3.9229,40,-7.515,26,3.5921,25,60,-4.2466
2017,6,2017_06_LA_JAX,LA,JAX,0,54,-9.0122,24,-8.7833,30,-0.2288,26,51,-7.2987
2017,6,2017_06_MIA_ATL,ATL,MIA,1,55,0.5872,36,3.9636,19,-3.3765,26,55,0.5872
2017,6,2017_06_MIA_ATL,MIA,ATL,0,63,0.171,33,1.4348,30,-1.2638,24,63,0.171
2017,6,2017_06_NE_NYJ,NE,NYJ,0,62,10.4924,38,12.7708,24,-2.2784,28,62,10.4924
2017,6,2017_06_NE_NYJ,NYJ,NE,1,73,1.3084,50,2.8438,23,-1.5353,32,71,-0.6691
2017,6,2017_06_NYG_DEN,DEN,NYG,1,73,-19.8325,57,-14.3424,16,-5.4901,23,52,-16.9486
2017,6,2017_06_NYG_DEN,NYG,DEN,0,54,-2.8726,22,0.8482,32,-3.7208,17,38,2.8433
2017,6,2017_06_PHI_CAR,CAR,PHI,1,79,-16.2871,54,-13.5355,25,-2.7516,31,79,-16.2871
2017,6,2017_06_PHI_CAR,PHI,CAR,0,59,-0.2898,33,0.5534,26,-0.8433,26,59,-0.2898
2017,6,2017_06_PIT_KC,KC,PIT,1,52,-7.2461,37,0.7453,15,-7.9914,15,52,-7.2461
2017,6,2017_06_PIT_KC,PIT,KC,0,61,11.034,26,3.5226,35,7.5114,32,61,11.034
2017,6,2017_06_SF_WAS,SF,WAS,0,70,3.5529,50,-0.7955,20,4.3484,29,68,2.4248
2017,6,2017_06_SF_WAS,WAS,SF,1,70,-0.1724,38,9.5437,32,-9.7161,32,70,-0.1724
2017,6,2017_06_TB_ARI,ARI,TB,1,55,1.7009,24,1.972,31,-0.2711,30,23,20.7083
2017,6,2017_06_TB_ARI,TB,ARI,0,68,5.1032,46,7.2967,22,-2.1935,30,16,-4.2024
2017,7,2017_07_ARI_LA,ARI,LA,0,47,-18.0272,35,-15.1492,12,-2.8781,13,32,-8.7189
2017,7,2017_07_ARI_LA,LA,ARI,1,77,14.5745,38,3.6364,39,10.938,34,35,8.7577
2017,7,2017_07_ATL_NE,ATL,NE,0,56,3.3009,34,0.2721,22,3.0288,29,35,-3.3237
2017,7,2017_07_ATL_NE,NE,ATL,1,64,14.9372,31,14.047,33,0.8902,34,42,11.6292
2017,7,2017_07_BAL_MIN,BAL,MIN,0,64,-10.4959,44,-5.7472,20,-4.7487,24,49,-19.789
2017,7,2017_07_BAL_MIN,MIN,BAL,1,64,-3.0989,31,-0.0425,33,-3.0564,29,53,-5.4182
2017,7,2017_07_CAR_CHI,CAR,CHI,0,69,-29.8307,39,-12.7506,30,-17.0801,23,60,-20.9181
2017,7,2017_07_CAR_CHI,CHI,CAR,1,34,-11.4217,11,-2.976,23,-8.4457,11,21,-5.7742
2017,7,2017_07_CIN_PIT,CIN,PIT,0,50,-9.9217,34,-9.2583,16,-0.6633,18,45,-4.4478
2017,7,2017_07_CIN_PIT,PIT,CIN,1,65,2.8201,25,10.6325,40,-7.8124,28,53,7.8001
2017,7,2017_07_DAL_SF,DAL,SF,0,70,24.1202,28,10.5431,42,13.5771,36,38,13.419
2017,7,2017_07_DAL_SF,SF,DAL,1,65,-14.2052,43,-17.9608,22,3.7556,29,40,-7.635
2017,7,2017_07_DEN_LAC,DEN,LAC,0,59,-21.7859,40,-19.8776,19,-1.9082,18,49,-19.4539
2017,7,2017_07_DEN_LAC,LAC,DEN,1,55,-7.1537,29,0.8682,26,-8.0219,15,40,-12.8896
2017,7,2017_07_JAX_IND,IND,JAX,1,67,-20.1457,47,-14.9324,20,-5.2133,23,31,-10.494
2017,7,2017_07_JAX_IND,JAX,IND,0,64,15.3752,28,17.7283,36,-2.3532,33,40,17.9271
2017,7,2017_07_KC_OAK,KC,LV,0,60,20.4552,37,22.0022,23,-1.547,30,60,20.4552
2017,7,2017_07_KC_OAK,LV,KC,1,73,18.0159,52,20.4282,21,-2.4124,31,73,18.0159
2017,7,2017_07_NO_GB,GB,NO,1,50,2.5526,26,-6.1391,24,8.6917,20,50,2.5526
2017,7,2017_07_NO_GB,NO,GB,0,72,17.9076,39,14.2603,33,3.6473,33,68,18.3014
2017,7,2017_07_NYJ_MIA,MIA,NYJ,1,65,-3.3064,40,3.4531,25,-6.7595,26,65,-3.3064
2017,7,2017_07_NYJ_MIA,NYJ,MIA,0,51,2.1829,30,4.6889,21,-2.506,18,48,3.5298
2017,7,2017_07_SEA_NYG,NYG,SEA,1,57,-18.7993,40,-17.5742,17,-1.2251,14,47,-14.8238
2017,7,2017_07_SEA_NYG,SEA,NYG,0,70,2.1485,40,12.2701,30,-10.1215,31,58,-2.3608
2017,7,2017_07_TB_BUF,BUF,TB,1,67,10.5748,34,11.2819,33,-0.7071,27,67,10.5748
2017,7,2017_07_TB_BUF,TB,BUF,0,70,9.9565,45,16.2941,25,-6.3376,32,70,9.9565
2017,7,2017_07_TEN_CLE,CLE,TEN,1,66,-18.2722,41,-10.385,25,-7.8871,23,66,-18.2722
2017,7,2017_07_TEN_CLE,TEN,CLE,0,68,-13.6696,36,-2.9825,32,-10.6871,25,68,-13.6696
2017,7,2017_07_WAS_PHI,PHI,WAS,1,60,12.1734,28,12.5103,32,-0.3369,25,52,14.6292
2017,7,2017_07_WAS_PHI,WAS,PHI,0,61,1.9428,44,1.8772,17,0.0656,30,42,5.2864
2017,8,2017_08_ATL_NYJ,ATL,NYJ,0,63,-2.528,30,9.7902,33,-12.3182,24,63,-2.528
2017,8,2017_08_ATL_NYJ,NYJ,ATL,1,57,-2.8108,35,6.2268,22,-9.0376,20,57,-2.8108
2017,8,2017_08_CAR_TB,CAR,TB,0,61,-5.0396,32,-2.2119,29,-2.8276,24,55,-2.7914
2017,8,2017_08_CAR_TB,TB,CAR,1,63,-16.8275,41,-16.6527,22,-0.1748,24,54,-12.643
2017,8,2017_08_CHI_NO,CHI,NO,0,66,-8.8163,35,-9.9147,31,1.0983,23,65,-12.8292
2017,8,2017_08_CHI_NO,NO,CHI,1,57,-4.3955,30,6.1215,27,-10.5169,23,48,1.4658
2017,8,2017_08_DAL_WAS,DAL,WAS,0,63,2.4896,24,0.4495,39,2.0401,28,59,3.1579
2017,8,2017_08_DAL_WAS,WAS,DAL,1,58,-9.7968,43,-6.4894,15,-3.3074,20,50,-3.2874
2017,8,2017_08_DEN_KC,DEN,KC,0,71,-15.5724,40,-13.2486,31,-2.3238,30,54,-14.7223
2017,8,2017_08_DEN_KC,KC,DEN,1,58,-17.0665,33,-11.6845,25,-5.3821,17,49,-9.7343
2017,8,2017_08_HOU_SEA,HOU,SEA,0,69,12.0979,35,9.2311,34,2.8668,31,69,12.0979
2017,8,2017_08_HOU_SEA,SEA,HOU,1,62,7.9016,43,14.5361,19,-6.6345,26,62,7.9016
2017,8,2017_08_IND_CIN,CIN,IND,1,51,-0.4583,32,2.9368,19,-3.3951,20,51,-0.4583
2017,8,2017_08_IND_CIN,IND,CIN,0,71,-3.6118,43,-4.3126,28,0.7008,28,71,-3.6118
2017,8,2017_08_LAC_NE,LAC,NE,0,52,7.6118,31,1.8997,21,5.712,27,46,7.7239
2017,8,2017_08_LAC_NE,NE,LAC,1,82,5.4934,50,9.1213,32,-3.6279,36,78,8.2903
2017,8,2017_08_MIA_BAL,BAL,MIA,1,60,3.1818,23,-1.3065,37,4.4883,26,29,3.9226
2017,8,2017_08_MIA_BAL,MIA,BAL,0,66,-35.7382,47,-31.4651,19,-4.2732,20,29,-9.4569
2017,8,2017_08_MIN_CLE,CLE,MIN,1,59,-9.7462,37,-11.8304,22,2.0843,21,42,-0.9228
2017,8,2017_08_MIN_CLE,MIN,CLE,0,79,0.254,44,6.2447,35,-5.9907,36,69,5.2763
2017,8,2017_08_OAK_BUF,BUF,LV,1,62,9.09,27,7.3445,35,1.7455,31,43,5.2831
2017,8,2017_08_OAK_BUF,LV,BUF,0,63,-7.8788,49,-8.31,14,0.4311,28,40,-8.9493
2017,8,2017_08_PIT_DET,DET,PIT,1,69,-5.4945,47,1.423,22,-6.9174,30,69,-5.4945
2017,8,2017_08_PIT_DET,PIT,DET,0,57,1.1731,31,10.894,26,-9.7209,18,55,2.1646
2017,8,2017_08_SF_PHI,PHI,SF,1,65,-3.747,36,-3.2416,29,-0.5054,30,39,-5.5584
2017,8,2017_08_SF_PHI,SF,PHI,0,64,-23.0236,40,-17.4621,24,-5.5614,23,33,-24.0392
2017,9,2017_09_ARI_SF,ARI,SF,0,70,-6.388,30,1.8933,40,-8.2813,25,64,-1.1995
2017,9,2017_09_ARI_SF,SF,ARI,1,73,-22.7882,56,-24.7404,17,1.9523,27,68,-16.8036
2017,9,2017_09_ATL_CAR,ATL,CAR,0,57,-7.2981,40,-1.4848,17,-5.8133,25,56,-7.8908
2017,9,2017_09_ATL_CAR,CAR,ATL,1,63,-6.3722,25,-2.5811,38,-3.7911,25,54,-0.4711
2017,9,2017_09_BAL_TEN,BAL,TEN,0,77,-1.867,55,4.3902,22,-6.2572,31,68,-7.0344
2017,9,2017_09_BAL_TEN,TEN,BAL,1,50,-2.1663,31,0.3477,19,-2.5141,23,50,-2.1663
2017,9,2017_09_BUF_NYJ,BUF,NYJ,0,69,-15.6203,47,-8.4213,22,-7.199,28,42,-10.0149
2017,9,2017_09_BUF_NYJ,NYJ,BUF,1,59,10.239,21,5.5072,38,4.7317,24,44,10.4621
2017,9,2017_09_CIN_JAX,CIN,JAX,0,35,-5.2302,20,-2.3274,15,-2.9028,10,28,-0.7339
2017,9,2017_09_CIN_JAX,JAX,CIN,1,77,8.2734,38,14.7503,39,-6.4768,38,57,7.1205
2017,9,2017_09_DEN_PHI,DEN,PHI,0,60,-14.1038,41,-7.6548,19,-6.4489,19,29,-8.0119
2017,9,2017_09_DEN_PHI,PHI,DEN,1,66,11.5451,30,12.1335,36,-0.5884,32,28,14.6757
2017,9,2017_09_DET_GB,DET,GB,0,67,17.1256,34,33.5485,33,-16.4229,29,46,23.6173
2017,9,2017_09_DET_GB,GB,DET,1,58,-3.1346,41,-8.8551,17,5.7205,30,40,-7.4004
2017,9,2017_09_IND_HOU,HOU,IND,1,67,-9.5502,46,-9.4323,21,-0.1179,20,64,-11.3928
2017,9,2017_09_IND_HOU,IND,HOU,0,60,-0.8892,33,0.9364,27,-1.8256,27,60,-0.8892
2017,9,2017_09_KC_DAL,DAL,KC,1,65,13.3739,34,8.5898,31,4.7841,33,59,15.223
2017,9,2017_09_KC_DAL,KC,DAL,0,55,2.2225,36,2.6506,19,-0.4281,27,48,3.9888
2017,9,2017_09_LA_NYG,LA,NYG,0,60,24.5857,22,25.0263,38,-0.4407,25,33,19.7713
2017,9,2017_09_LA_NYG,NYG,LA,1,65,-6.0017,40,-0.084,25,-5.9176,29,44,-5.7982
2017,9,2017_09_OAK_MIA,LV,MIA,0,55,11.5758,31,11.9936,24,-0.4178,23,52,14.316
2017,9,2017_09_OAK_MIA,MIA,LV,1,62,5.949,43,12.0432,19,-6.0942,29,55,1.3018
2017,9,2017_09_TB_NO,NO,TB,1,57,9.8682,28,12.1897,29,-2.3216,30,35,6.0743
2017,9,2017_09_TB_NO,TB,NO,0,57,-14.2646,32,-15.7393,25,1.4747,21,31,-7.6531
2017,9,2017_09_WAS_SEA,SEA,WAS,1,76,-2.3832,48,-2.7689,28,0.3857,34,76,-2.3832
2017,9,2017_09_WAS_SEA,WAS,SEA,0,60,-11.02,37,0.4446,23,-11.4646,19,60,-11.02
2017,10,2017_10_CIN_TEN,CIN,TEN,0,50,-9.3463,36,-3.3543,14,-5.992,19,49,-9.4841
2017,10,2017_10_CIN_TEN,TEN,CIN,1,84,-7.7477,48,-10.8459,36,3.0982,36,84,-7.7477
2017,10,2017_10_CLE_DET,CLE,DET,0,77,-7.5067,44,-16.3294,33,8.8226,32,64,-4.8502
2017,10,2017_10_CLE_DET,DET,CLE,1,47,4.4793,30,2.3069,17,2.1724,21,47,4.4793
2017,10,2017_10_DAL_ATL,ATL,DAL,1,64,3.7443,30,10.3871,34,-6.6428,24,48,8.9112
2017,10,2017_10_DAL_ATL,DAL,ATL,0,59,-10.742,38,-11.7631,21,1.0211,23,39,-0.8951
2017,10,2017_10_GB_CHI,CHI,GB,1,57,-7.8874,40,-2.6149,17,-5.2726,17,56,-6.801
2017,10,2017_10_GB_CHI,GB,CHI,0,64,8.1514,28,6.6508,36,1.5005,32,59,6.5737
2017,10,2017_10_HOU_LA,HOU,LA,0,63,-22.0353,39,-17.148,24,-4.8873,20,49,-12.1099
2017,10,2017_10_HOU_LA,LA,HOU,1,63,6.0716,41,6.9552,22,-0.8835,25,49,-0.4881
2017,10,2017_10_LAC_JAX,JAX,LAC,1,82,-9.7831,55,-8.5762,27,-1.2069,26,82,-9.7831
2017,10,2017_10_LAC_JAX,LAC,JAX,0,66,-9.0364,37,-0.2945,29,-8.7419,26,66,-9.0364
2017,10,2017_10_MIA_CAR,CAR,MIA,1,69,33.0172,35,19.6271,34,13.3901,38,47,15.8092
2017,10,2017_10_MIA_CAR,MIA,CAR,0,53,3.9986,37,5.4666,16,-1.468,23,34,-7.2411
2017,10,2017_10_MIN_WAS,MIN,WAS,0,58,15.1309,29,16.2671,29,-1.1362,31,48,27.4328
2017,10,2017_10_MIN_WAS,WAS,MIN,1,72,1.915,46,3.0849,26,-1.17,33,60,1.7135
2017,10,2017_10_NE_DEN,DEN,NE,1,60,-0.7851,33,-0.6812,27,-0.1038,23,43,7.6046
2017,10,2017_10_NE_DEN,NE,DEN,0,67,10.833,38,12.7834,29,-1.9504,39,38,12.8146
2017,10,2017_10_NO_BUF,BUF,NO,1,45,-13.1206,30,-8.8919,15,-4.2287,16,26,-4.7299
2017,10,2017_10_NO_BUF,NO,BUF,0,69,29.8556,25,9.6327,44,20.223,41,43,17.6477
2017,10,2017_10_NYG_SF,NYG,SF,0,64,9.2685,40,8.5792,24,0.6892,30,45,3.1241
2017,10,2017_10_NYG_SF,SF,NYG,1,55,16.3888,25,14.7251,30,1.6637,25,49,13.6824
2017,10,2017_10_NYJ_TB,NYJ,TB,0,64,-12.6733,45,-5.6954,19,-6.9779,18,47,-16.768
2017,10,2017_10_NYJ_TB,TB,NYJ,1,66,-9.9392,35,-0.9054,31,-9.0337,19,62,-7.2299
2017,10,2017_10_PIT_IND,IND,PIT,1,55,-7.3514,27,0.8964,28,-8.2478,20,55,-7.3514
2017,10,2017_10_PIT_IND,PIT,IND,0,63,1.6466,33,7.7346,30,-6.088,28,63,1.6466
2017,10,2017_10_SEA_ARI,ARI,SEA,1,73,-16.3227,49,-1.6395,24,-14.6832,24,58,-24.813
2017,10,2017_10_SEA_ARI,SEA,ARI,0,58,-1.2273,36,5.2269,22,-6.4542,19,53,1.9823
2017,11,2017_11_ARI_HOU,ARI,HOU,0,54,-9.6856,36,0.2391,18,-9.9246,20,49,-11.5777
2017,11,2017_11_ARI_HOU,HOU,ARI,1,67,0.1302,33,0.7884,34,-0.6582,29,61,3.0328
2017,11,2017_11_ATL_SEA,ATL,SEA,0,56,8.9105,28,12.4982,28,-3.5877,23,51,10.1378
2017,11,2017_11_ATL_SEA,SEA,ATL,1,69,2.7104,46,-3.5554,23,6.2658,37,67,1.2345
2017,11,2017_11_BAL_GB,BAL,GB,0,56,-10.2021,31,-6.2006,25,-4.0015,23,38,-5.5
2017,11,2017_11_BAL_GB,GB,BAL,1,67,-37.8354,42,-29.2962,25,-8.5392,25,52,-22.799
2017,11,2017_11_BUF_LAC,BUF,LAC,0,62,-12.8449,40,-18.2908,22,5.4459,28,20,-16.1432
2017,11,2017_11_BUF_LAC,LAC,BUF,1,69,15.8405,37,12.7535,32,3.087,34,27,7.4005
2017,11,2017_11_CIN_DEN,CIN,DEN,0,51,-3.555,27,4.9513,24,-8.5063,16,51,-3.555
2017,11,2017_11_CIN_DEN,DEN,CIN,1,79,-14.5079,45,-7.5218,34,-6.9861,32,79,-14.5079
2017,11,2017_11_DET_CHI,CHI,DET,1,61,6.1349,31,3.8761,30,2.2589,29,61,6.1349
2017,11,2017_11_DET_CHI,DET,CHI,0,57,6.4984,34,11.337,23,-4.8385,28,57,6.4984
2017,11,2017_11_JAX_CLE,CLE,JAX,1,54,-33.948,37,-31.4204,17,-2.5276,15,48,-32.7635
2017,11,2017_11_JAX_CLE,JAX,CLE,0,76,-15.3792,32,-6.4082,44,-8.9711,22,72,-13.0119
2017,11,2017_11_KC_NYG,KC,NYG,0,71,-10.7253,42,-13.2991,29,2.5738,28,71,-10.7253
2017,11,2017_11_KC_NYG,NYG,KC,1,67,-5.714,36,-3.9916,31,-1.7224,27,67,-5.714
2017,11,2017_11_LA_MIN,LA,MIN,0,54,-8.4551,38,-5.3916,16,-3.0634,23,41,-8.3363
